8848	9	0.258497
3482	104	0.788276
1159	164	0.262485
11630	13	0.362929
6720	2	0.159522
3165	144	0.667573
10444	48	0.023120
9716	191	0.239181
5610	111	0.882081
14027	182	0.528066
3531	89	0.249138
17082	88	0.782587
12573	97	0.239535
13336	15	0.160540
13714	200	0.460398
12719	122	0.615265
1422	103	0.118443
9144	71	0.780104
9641	95	0.208856
14657	73	0.078108
14481	75	0.701598
5746	134	0.618281
9580	93	0.114240
1151	19	0.923549
13087	85	0.134390
17926	172	0.887051
19156	151	0.144922
5551	171	0.144424
10187	139	0.140783
11959	168	0.576676
12474	151	0.640075
5058	186	0.565088
17406	4	0.248224
6386	87	0.925998
10583	14	0.498364
2676	104	0.241481
13536	168	0.850195
17015	122	0.693850
13421	172	0.965991
16510	188	0.041124
3243	42	0.548769
328	68	0.200103
1727	130	0.531925
3120	194	0.455871
19690	124	0.733338
10802	4	0.112643
19059	67	0.464252
7574	161	0.702831
894	113	0.443211
15011	0	0.425620
16826	37	0.020548
15853	171	0.644744
7315	158	0.137187
16269	65	0.666085
15649	24	0.427875
18795	122	0.215564
4690	121	0.116811
12950	196	0.657837
18962	198	0.503104
909	25	0.883090
18529	156	0.580642
18755	97	0.779133
10048	119	0.176498
12277	190	0.168912
9450	136	0.876047
1212	183	0.039399
12505	117	0.914358
3435	200	0.679435
17548	77	0.500595
14410	100	0.066553
1740	124	0.872716
1839	191	0.795985
15150	180	0.209673
7051	147	0.980978
1588	55	0.467817
6553	146	0.420129
9251	26	0.484273
6598	163	0.660661
4740	168	0.018653
11017	121	0.225182
15950	82	0.676910
11951	91	0.433981
11937	10	0.314849
15758	182	0.453728
18328	27	0.618653
16384	170	0.492606
3391	10	0.455776
17990	59	0.941824
16288	152	0.166857
12802	151	0.630691
937	189	0.986864
14287	76	0.830980
16067	136	0.221625
13565	139	0.434651
16338	191	0.040929
8943	118	0.927168
15699	127	0.919065
7047	125	0.838582
17640	89	0.449894
8441	28	0.092467
10038	22	0.214658
14657	162	0.833340
13339	126	0.211004
4836	170	0.468542
13393	13	0.103649
14943	1	0.421193
7905	198	0.147631
15209	10	0.038596
11628	5	0.501594
18496	114	0.281606
2591	159	0.780824
4291	31	0.286505
18165	51	0.810993
4409	42	0.794581
4427	189	0.566382
7129	117	0.028162
8329	104	0.719037
787	104	0.805097
8011	160	0.000092
10072	44	0.910017
16034	161	0.508466
6293	123	0.639887
8178	143	0.891027
11409	65	0.861431
321	99	0.244133
11848	99	0.829181
10403	134	0.975615
8857	102	0.072808
12491	84	0.305319
3018	10	0.412152
11537	112	0.153679
16592	31	0.855379
3844	127	0.473609
675	21	0.325261
7931	2	0.586641
8351	48	0.830252
3095	15	0.130494
17713	110	0.815187
8214	75	0.730522
19513	71	0.071674
3050	104	0.031742
9873	158	0.794269
7439	45	0.123488
14389	43	0.294216
11481	94	0.265605
347	61	0.610050
7339	74	0.481543
14773	112	0.660359
11365	181	0.831602
15671	77	0.655561
19960	161	0.614210
13820	185	0.937009
17000	82	0.553573
6911	62	0.673479
13579	12	0.600052
6323	57	0.606533
598	62	0.354490
3462	150	0.245429
12446	33	0.682691
13585	45	0.330752
18736	20	0.616582
2360	51	0.902800
10479	64	0.578886
9736	86	0.917013
14952	83	0.953347
9786	60	0.514492
19789	174	0.671507
7155	97	0.730498
18882	170	0.455849
4038	82	0.784823
5548	106	0.898675
1250	57	0.201935
12622	138	0.600753
3456	121	0.428217
18958	131	0.394430
303	140	0.607989
15774	54	0.452057
16181	96	0.906637
13658	92	0.851331
19631	77	0.650788
8849	128	0.099484
301	92	0.653227
4240	96	0.923606
14956	20	0.422239
15339	135	0.660014
11714	117	0.846596
85	22	0.239852
11844	145	0.698794
3209	18	0.361245
16976	63	0.851359
15217	120	0.502177
9336	67	0.498263
10602	18	0.426130
16004	186	0.152018
2126	180	0.985947
4519	40	0.831874
13113	57	0.752409
7290	115	0.437325
842	142	0.986885
8884	195	0.814064
6450	138	0.551825
1366	54	0.075234
11691	168	0.966611
18614	193	0.246960
1238	19	0.097733
14438	79	0.712152
11608	117	0.796256
7078	153	0.856185
4034	46	0.184405
368	137	0.666235
13076	34	0.217702
1737	36	0.459446
5048	126	0.990564
17393	93	0.586148
7728	78	0.235889
15753	168	0.158481
18625	141	0.692257
6020	36	0.488136
17040	31	0.346252
13247	119	0.175125
1535	20	0.280091
19425	115	0.041641
14857	3	0.006043
10050	101	0.223017
15179	128	0.764973
1698	163	0.187411
9478	178	0.524737
12979	142	0.136272
16264	30	0.828891
16848	192	0.690442
8396	90	0.913786
6899	77	0.974505
2478	135	0.739176
5437	64	0.759401
2772	175	0.601861
9238	2	0.996526
3148	0	0.528533
17529	63	0.032983
7589	191	0.904259
7302	92	0.092282
11947	15	0.261619
15060	198	0.938574
18632	104	0.348032
10655	154	0.623763
18363	70	0.286350
14603	126	0.342534
14028	70	0.106539
3813	139	0.285803
14348	50	0.652761
6946	191	0.429971
16506	35	0.459073
9709	176	0.227797
9837	115	0.574844
7796	125	0.057523
8857	17	0.029088
16379	8	0.080662
8708	184	0.311506
6736	27	0.488576
1222	15	0.156946
4734	157	0.804639
10595	60	0.463291
2018	117	0.641325
3540	91	0.392754
13402	117	0.720429
2081	182	0.463588
9778	69	0.080925
8144	137	0.330395
3031	31	0.096007
6646	180	0.280958
5050	168	0.557914
11597	9	0.093517
11401	42	0.393790
2721	22	0.090550
11393	99	0.420529
2688	186	0.494304
16020	117	0.021262
8106	95	0.823078
17758	155	0.981270
14418	192	0.965647
14529	43	0.514884
13188	61	0.159440
8482	45	0.833166
759	126	0.107990
4759	186	0.054340
16132	106	0.463057
7947	87	0.768983
10304	175	0.686556
617	34	0.777043
6391	176	0.159434
6154	161	0.188691
4291	58	0.848330
1113	147	0.817734
3569	116	0.738641
9691	198	0.639140
7059	134	0.966942
2883	49	0.580106
5550	126	0.960600
16859	123	0.886457
12194	185	0.588651
15881	104	0.601560
11259	76	0.107495
19247	40	0.351601
6855	179	0.548543
5343	10	0.134435
8549	113	0.777639
9567	186	0.794003
4082	158	0.673413
10587	197	0.326634
14871	54	0.506461
17581	163	0.929407
13229	51	0.384990
15765	55	0.920761
832	8	0.328793
19622	186	0.850134
12462	135	0.999986
12567	1	0.697173
16031	186	0.771445
15727	112	0.681637
14630	112	0.167450
1173	150	0.669210
9626	6	0.394869
5669	94	0.276777
2132	101	0.371712
3087	11	0.690651
17553	20	0.973672
4343	70	0.437678
11617	145	0.390169
7120	33	0.539939
14302	25	0.376393
6050	83	0.709242
1582	66	0.865832
12440	120	0.818120
7997	106	0.564481
5688	131	0.502795
18295	113	0.355566
15294	118	0.565100
7160	152	0.249533
18814	127	0.861002
6358	155	0.289408
10655	186	0.072947
5524	32	0.802725
739	132	0.834140
3687	33	0.373203
18217	159	0.070874
2846	69	0.514018
11676	80	0.406746
13153	91	0.316878
12215	1	0.388373
3934	150	0.741829
7027	163	0.509660
11910	104	0.168898
3739	90	0.340649
11150	5	0.523796
14953	155	0.677516
13782	105	0.039215
16487	175	0.495711
17590	90	0.477438
7652	36	0.345835
1923	81	0.066871
613	141	0.515966
13431	164	0.227526
16097	141	0.174250
3594	101	0.966556
19594	71	0.481383
7315	62	0.563910
11157	41	0.377325
6471	69	0.040547
14944	61	0.064181
19841	4	0.132176
997	172	0.947121
15399	57	0.859589
173	57	0.993778
1488	149	0.836807
3083	70	0.524225
5871	56	0.790670
16795	65	0.707970
18202	15	0.218901
11854	122	0.494366
13443	15	0.039604
7359	80	0.552012
3765	2	0.838337
8314	108	0.405828
16524	176	0.195373
431	61	0.612119
13450	135	0.044655
7881	21	0.790180
1229	21	0.897023
5216	102	0.428922
10491	113	0.525150
6592	73	0.381830
2172	147	0.502007
10315	124	0.170454
11491	165	0.060743
4400	112	0.025631
1966	91	0.487473
7114	75	0.578727
7196	46	0.726701
13084	41	0.219910
11446	122	0.713550
4945	2	0.037090
12143	172	0.843339
13870	185	0.848041
16102	53	0.236015
11613	12	0.484434
139	21	0.838536
803	5	0.641267
12130	190	0.765261
17330	57	0.198134
8580	143	0.371479
19885	95	0.369815
3290	166	0.424686
18768	151	0.180535
2911	10	0.957961
12551	14	0.437603
14097	30	0.215723
4622	140	0.747466
11828	148	0.546880
13554	45	0.915023
10696	188	0.779895
4614	151	0.092110
13698	119	0.954997
7728	60	0.624068
15068	188	0.011921
19499	1	0.230119
14088	187	0.186065
7603	174	0.865006
7768	190	0.527889
11029	86	0.796564
16308	195	0.148715
8916	57	0.361583
2741	110	0.172243
13458	62	0.838380
6281	96	0.797132
10816	88	0.042836
10209	71	0.648745
10415	99	0.880565
7474	42	0.690078
18829	117	0.918249
14749	160	0.361492
8671	126	0.164826
13457	200	0.413083
8957	66	0.455399
8369	93	0.920410
10873	181	0.905993
13284	156	0.468656
16820	78	0.877073
13559	198	0.561372
570	71	0.239706
15080	68	0.441164
5415	127	0.870799
8668	11	0.246814
16980	161	0.633723
12762	50	0.595452
7490	81	0.593555
1954	128	0.803317
225	53	0.809704
2145	93	0.631550
17904	190	0.261226
2500	122	0.641154
3870	12	0.928394
19742	32	0.128471
10515	108	0.707173
5948	105	0.643183
10027	15	0.170579
15371	5	0.293701
1313	78	0.716839
10737	67	0.581868
5020	0	0.252551
10475	111	0.828311
1341	177	0.565793
19377	195	0.455504
6177	184	0.361993
13203	116	0.029830
13173	164	0.089526
1025	57	0.388797
7743	40	0.142661
4287	157	0.280667
10001	117	0.131813
2945	199	0.925875
11157	180	0.500913
17056	155	0.038612
19819	191	0.086917
6166	9	0.203420
7144	44	0.646529
4887	191	0.645241
420	124	0.064519
12641	121	0.612872
17759	114	0.926651
12130	28	0.917325
7110	152	0.757024
14263	191	0.526705
6123	111	0.319340
9026	63	0.086275
3020	71	0.281276
7803	68	0.010861
433	185	0.832455
12559	121	0.389229
19286	153	0.948391
13330	196	0.189892
18370	22	0.311587
1979	106	0.959498
751	191	0.662268
13138	38	0.147897
2347	167	0.850823
17557	33	0.641050
7853	167	0.297443
11900	193	0.345492
13652	75	0.275726
14146	148	0.638010
6018	151	0.607732
10195	157	0.423721
13513	47	0.367032
18141	167	0.801605
17866	110	0.186627
5098	79	0.370036
18016	41	0.676438
15376	168	0.763533
272	142	0.563070
2372	44	0.365079
2311	152	0.311716
6828	26	0.499652
14718	39	0.459516
12187	182	0.830763
19988	42	0.124475
15799	67	0.594367
1479	63	0.906262
9090	177	0.589155
16071	170	0.859896
3200	61	0.381694
13736	40	0.568037
19690	123	0.475860
8399	8	0.830433
12797	142	0.743071
11648	82	0.726393
11365	127	0.307404
17348	90	0.415220
11549	24	0.959556
8439	182	0.925912
13555	26	0.407376
17850	15	0.178912
5275	14	0.164179
5674	60	0.794030
7772	28	0.837449
19850	113	0.405304
16100	23	0.895351
19717	114	0.947526
8788	138	0.454018
1061	160	0.184409
17317	54	0.010811
1073	10	0.513352
7757	183	0.616210
4007	169	0.532138
16227	57	0.413447
3404	9	0.001919
12228	52	0.308910
4394	176	0.859751
2734	29	0.950307
2264	21	0.107381
12511	4	0.891948
18692	100	0.117375
14675	179	0.846950
2871	5	0.410846
16816	77	0.932783
17517	79	0.088156
15149	53	0.592496
15129	171	0.056938
10825	75	0.643070
13593	67	0.122129
6858	97	0.810919
14846	143	0.535852
8368	4	0.243976
19639	147	0.189229
18934	128	0.250300
14937	98	0.310941
4417	49	0.900986
16259	50	0.657042
10614	158	0.484122
10683	50	0.596214
3033	31	0.474890
11741	73	0.452772
4956	39	0.401288
18879	38	0.364026
1981	154	0.213576
19297	137	0.016478
14233	15	0.409562
6346	114	0.587091
1047	63	0.194016
14820	170	0.112616
4925	197	0.212927
16350	110	0.032206
3136	79	0.958616
2781	92	0.329288
15094	93	0.868697
4697	105	0.483405
15137	101	0.256310
17890	69	0.427218
13991	149	0.398526
9346	134	0.129883
9532	61	0.615451
15802	183	0.139642
5764	152	0.941989
15286	2	0.765438
2124	154	0.625415
19383	179	0.747036
4397	43	0.918069
419	162	0.912296
6240	121	0.169573
14416	77	0.640649
16630	4	0.976149
13215	81	0.545359
12411	122	0.870875
7191	56	0.176695
12889	112	0.479219
10007	23	0.788645
3185	175	0.736099
19363	156	0.793242
6035	93	0.819946
8217	187	0.088173
5319	102	0.085278
10509	176	0.146359
11307	163	0.644489
13493	89	0.957677
8387	97	0.850936
14842	191	0.666391
13259	19	0.351627
16401	109	0.009457
14961	52	0.002854
16051	46	0.544877
10629	61	0.410894
13076	173	0.709689
18962	193	0.690433
13965	74	0.801658
5960	22	0.041072
145	48	0.557361
7468	141	0.648575
2332	97	0.006987
18984	191	0.995048
237	162	0.117422
1165	108	0.397907
8735	126	0.058961
2035	42	0.674982
15503	130	0.259505
17083	41	0.420946
420	136	0.938618
15930	116	0.157090
19170	47	0.227466
3434	82	0.433910
2870	155	0.778811
15135	35	0.369717
14198	52	0.644713
13792	157	0.943837
16223	69	0.378682
10306	38	0.065974
13669	172	0.063081
5425	144	0.515278
9475	45	0.656357
9982	98	0.657507
7127	169	0.786526
19503	195	0.914688
19048	163	0.600333
970	96	0.655191
10288	67	0.448389
12912	2	0.275263
9511	165	0.787283
2563	143	0.521925
4009	86	0.852535
12727	170	0.278404
1966	146	0.618762
19366	126	0.782242
15207	1	0.145513
17425	155	0.081423
9417	131	0.202785
19382	120	0.526710
11935	180	0.314124
13049	25	0.760077
7966	94	0.735744
6745	109	0.366944
18177	187	0.133214
12675	11	0.451261
15379	22	0.299109
8494	21	0.068703
9046	117	0.744757
7694	105	0.418774
19794	147	0.972812
8333	178	0.850595
2537	29	0.797130
8396	161	0.116787
12023	189	0.613611
12682	22	0.852654
6563	160	0.621552
9350	27	0.840508
14641	170	0.238192
15821	44	0.131190
5125	117	0.009011
14	124	0.401531
15739	71	0.048188
7283	91	0.493300
2089	14	0.415570
3313	90	0.679945
13857	69	0.148107
19656	12	0.726408
14962	158	0.789834
15979	153	0.623794
14871	27	0.259482
2394	152	0.631855
15048	31	0.231440
9040	14	0.108712
6241	115	0.620649
6606	45	0.363678
18955	64	0.740481
10616	20	0.918651
19520	133	0.386992
17370	25	0.415303
1166	188	0.734486
14951	98	0.699541
19846	81	0.621470
17740	12	0.017409
17814	12	0.188112
966	57	0.502017
8929	194	0.289634
14146	40	0.673319
12814	75	0.751180
1211	101	0.113078
1355	23	0.804308
12468	117	0.286023
6820	154	0.807948
10890	76	0.208775
15084	23	0.480634
908	101	0.330082
4245	96	0.803763
18391	174	0.647847
1393	97	0.653611
17714	172	0.548528
2174	147	0.954695
4100	163	0.208360
9636	58	0.426713
5016	169	0.031279
1568	48	0.322312
9556	40	0.704485
19620	199	0.058118
11299	18	0.245856
13287	18	0.189996
4049	0	0.667756
11924	48	0.754283
13019	31	0.499595
16142	83	0.793742
3176	153	0.677589
11434	21	0.971742
11774	185	0.509632
3041	19	0.142918
5058	45	0.190225
7009	108	0.381494
348	17	0.738971
13757	80	0.125267
5596	56	0.879984
4712	25	0.436324
2021	11	0.800485
16186	113	0.150131
2562	98	0.931971
618	181	0.777088
6158	167	0.331139
6896	148	0.341495
3310	90	0.586914
2047	194	0.641398
11393	137	0.742554
9312	172	0.134233
14538	6	0.055033
2180	99	0.409510
7254	117	0.475030
19051	71	0.238919
7886	77	0.953502
3677	10	0.834507
18350	173	0.060067
4226	81	0.682376
6510	119	0.398577
6715	69	0.246830
14067	121	0.445302
5916	104	0.062854
13860	133	0.671717
8289	64	0.207682
16880	146	0.150174
12421	191	0.034424
15980	95	0.761849
2812	170	0.854467
6393	18	0.955945
4767	56	0.970232
9593	79	0.752858
11084	72	0.786005
5406	10	0.861245
8124	179	0.093696
7470	33	0.955515
2728	188	0.556122
17998	118	0.920586
13982	80	0.248474
9148	2	0.765463
15025	151	0.291324
3506	194	0.075652
5181	61	0.824042
12058	53	0.072884
3518	109	0.393880
4133	34	0.296970
2082	126	0.018260
12003	117	0.913499
3974	66	0.681459
6179	66	0.278499
43	115	0.849689
16591	4	0.022828
2909	44	0.719373
12845	54	0.753059
13572	50	0.329064
19756	149	0.616136
19585	104	0.265104
7269	152	0.587115
6685	155	0.618228
12145	114	0.447602
5964	192	0.708524
6717	174	0.330516
17951	185	0.309127
4011	16	0.962501
3621	43	0.038587
8042	193	0.981327
11623	80	0.894729
1981	157	0.512671
11724	140	0.871337
8149	101	0.576711
13	33	0.155589
10274	177	0.323702
8221	161	0.508916
12539	30	0.158458
17347	24	0.910703
8908	64	0.715430
14289	44	0.876370
18814	28	0.150522
15010	130	0.495082
1067	95	0.712699
14168	134	0.334186
12901	42	0.374104
8986	71	0.606599
17041	101	0.802943
2272	200	0.739987
2644	88	0.723329
3010	8	0.411776
6008	32	0.364909
5678	103	0.484778
2851	104	0.204517
7452	21	0.123473
9266	59	0.709393
18587	147	0.856747
2132	114	0.213009
18419	134	0.799032
19020	73	0.758274
4431	0	0.003606
2924	52	0.717232
14869	76	0.776459
8965	71	0.425365
17964	159	0.226034
1276	78	0.446813
18066	18	0.188889
18124	187	0.340745
11973	4	0.018440
16248	90	0.890802
17443	145	0.587277
11488	92	0.961611
8607	162	0.264560
3953	10	0.079287
5945	26	0.432307
2866	50	0.496782
19965	140	0.606460
13348	137	0.397831
13766	90	0.224694
12314	180	0.310093
5621	122	0.088792
6578	114	0.988727
19504	57	0.233607
10380	43	0.719627
7247	7	0.844147
7976	176	0.686711
18086	42	0.935814
4838	1	0.931720
6275	16	0.980981
16149	121	0.146712
6950	95	0.690391
3290	79	0.106274
2684	189	0.385993
11383	168	0.873281
18413	53	0.239350
12917	147	0.861723
1474	63	0.144788
6004	144	0.007262
12131	138	0.058412
19595	27	0.274916
17503	52	0.321817
4192	186	0.258231
8510	100	0.941664
7484	15	0.131461
881	28	0.085334
11919	20	0.238675
16341	154	0.377703
8436	67	0.718398
7279	0	0.375973
6191	177	0.842196
16347	179	0.867588
18239	186	0.955705
13143	78	0.834666
14464	149	0.825407
2475	44	0.930776
13961	155	0.007088
12769	49	0.237954
19370	163	0.343451
8734	106	0.342210
1637	83	0.274182
13588	184	0.629858
901	101	0.799039
2705	68	0.650601
16086	192	0.426846
16951	1	0.287690
5702	143	0.843932
9599	159	0.648998
3634	50	0.018880
8363	78	0.422163
19735	152	0.085035
1057	180	0.243246
5939	148	0.814788
7772	123	0.723849
17108	119	0.340586
16515	34	0.222134
11466	138	0.928218
4166	80	0.869229
2529	178	0.047866
6975	195	0.605536
7005	46	0.775172
14931	200	0.255976
3463	61	0.514986
8611	83	0.681923
17770	157	0.240483
1491	129	0.961680
16507	96	0.839929
19443	178	0.850839
11377	118	0.525399
8774	29	0.232727
1988	103	0.540003
5606	24	0.675959
12678	184	0.262934
16107	133	0.389917
6139	14	0.508630
10637	161	0.235927
11885	44	0.539717
19975	149	0.204394
5807	48	0.517361
19420	70	0.285085
13231	112	0.941976
17819	86	0.117850
13688	108	0.179881
11665	154	0.817723
4505	44	0.920037
1340	60	0.087760
2546	83	0.374493
3905	80	0.816272
8394	132	0.970570
5142	34	0.468267
2247	21	0.177842
11875	131	0.187733
10235	11	0.295144
13991	72	0.631079
18006	148	0.900756
5393	54	0.912811
3017	101	0.058739
19558	1	0.623512
14852	71	0.498024
3597	18	0.422933
16031	62	0.680103
10236	146	0.617842
19371	2	0.378773
12749	179	0.653102
11416	136	0.312330
18123	131	0.817291
9429	119	0.153043
12137	65	0.005788
120	166	0.381388
11961	24	0.538321
6023	177	0.994000
11943	168	0.867768
1754	72	0.711698
3498	78	0.762409
11718	12	0.515617
1242	14	0.483639
1808	59	0.784891
10712	197	0.514565
16001	107	0.118696
19992	173	0.609339
7446	120	0.136603
3329	90	0.029549
18650	111	0.300295
9376	166	0.948999
12632	118	0.246257
12303	74	0.888704
18592	15	0.717035
18920	14	0.593471
12523	199	0.472899
17423	57	0.812875
19577	123	0.051378
3906	86	0.221314
4834	86	0.947330
8860	114	0.098193
9723	66	0.624049
222	135	0.507841
9964	132	0.077862
18364	106	0.006105
9658	37	0.025667
11599	9	0.825371
8107	133	0.545121
14032	192	0.165425
14079	189	0.092223
10121	90	0.833751
9710	153	0.659273
15150	91	0.173416
2662	176	0.054566
3616	71	0.070851
12445	117	0.601705
5550	76	0.366162
8905	175	0.955807
579	162	0.083745
4690	138	0.672149
4576	103	0.667084
7311	4	0.076811
11152	98	0.313708
6443	121	0.362096
14696	114	0.199066
6209	158	0.416229
7568	174	0.465056
14337	122	0.584809
14345	162	0.706762
4244	57	0.441998
3028	103	0.051209
18150	95	0.909728
11285	144	0.427181
2676	128	0.872078
17308	135	0.912479
12489	108	0.672254
11754	138	0.182251
4621	47	0.370618
5828	30	0.602614
1060	134	0.607574
15785	165	0.753412
15278	63	0.579650
6306	167	0.636471
917	3	0.889727
16647	149	0.364542
16999	78	0.091572
11597	2	0.300985
16285	135	0.073136
11473	90	0.769149
355	155	0.593136
2263	170	0.896009
7311	159	0.832770
13434	126	0.848591
7880	2	0.411940
10536	3	0.769035
13729	43	0.348591
9285	181	0.951287
10095	150	0.842912
19551	140	0.085363
7522	106	0.158769
17673	104	0.438850
11955	128	0.294294
1609	37	0.753006
1217	123	0.330347
15039	90	0.104336
935	29	0.641500
4840	78	0.671843
3537	145	0.170254
1503	68	0.272718
5237	90	0.861928
3465	189	0.484605
17536	86	0.414499
913	61	0.259937
16135	143	0.084282
6968	38	0.575619
10048	67	0.224108
15307	178	0.166130
8229	191	0.016756
3889	80	0.326024
1141	173	0.156749
3067	30	0.774381
17888	95	0.850418
7577	123	0.715073
327	109	0.568615
5562	159	0.827829
4985	136	0.665645
19334	93	0.065156
10269	179	0.640775
164	15	0.534629
12001	158	0.501293
16630	177	0.316826
14685	136	0.734825
12399	153	0.986147
653	130	0.997176
12661	67	0.161124
12583	144	0.872509
11838	188	0.988488
1469	51	0.914078
15504	168	0.014831
11455	193	0.695296
18933	194	0.737867
11295	176	0.381515
11291	182	0.446290
14754	199	0.280916
766	3	0.385955
16701	26	0.365865
7215	18	0.635256
19293	120	0.793310
18620	144	0.843076
4983	65	0.603013
12696	53	0.456671
14150	135	0.991293
1444	78	0.973736
18406	59	0.810663
13675	63	0.567073
11544	178	0.228842
3841	109	0.767737
13183	45	0.853309
10119	0	0.602368
1116	143	0.106899
1744	40	0.092016
3836	182	0.850641
11860	97	0.538079
9092	183	0.635216
10797	163	0.140500
18311	183	0.904663
11224	111	0.884803
3120	197	0.103621
14314	86	0.036839
2758	160	0.596025
17599	144	0.868966
2270	6	0.589344
12014	153	0.683869
16070	86	0.242935
16166	148	0.009406
17287	161	0.159866
16611	55	0.664306
14629	149	0.365912
5088	155	0.316018
1116	19	0.584288
10206	7	0.978387
2336	123	0.125342
3841	128	0.796722
17829	8	0.272676
16058	73	0.203412
3373	30	0.492878
4147	17	0.278872
5820	151	0.077621
14758	138	0.223113
18805	34	0.722619
14864	95	0.116908
10216	161	0.334221
15723	119	0.953642
989	143	0.104618
8229	95	0.123813
15674	68	0.800778
1000	139	0.539932
10554	156	0.149835
14615	122	0.709817
7986	182	0.113534
14196	124	0.833195
12702	41	0.314159
5216	96	0.579196
11045	157	0.701240
9777	109	0.715724
19638	146	0.490988
4692	121	0.145811
13654	99	0.678798
